owner,Gender,isGenderNeutral,totalCommit,revExp,review_count,tenure
"6","1","0","1572","581","7","110"
"6","1","0","1592","597","12","111"
"6","1","0","1611","601","1","112"
"6","1","0","1624","608","7","113"
"6","1","0","1642","619","12","114"
"6","1","0","1653","626","2","115"
"6","1","0","1658","646","16","116"
"6","1","0","1665","652","2","117"
"6","1","0","1670","664","0","118"
"6","1","0","1674","671","5","119"
"6","1","0","1679","673","0","120"
"6","1","0","1684","679","4","122"
"6","1","0","1690","684","7","123"
"6","1","0","1695","689","1","124"
"6","1","0","1689","683","94","125"
"6","1","0","1708","696","0","126"
"6","1","0","1715","705","4","127"
"8","0","0","31","6","10","1"
"8","0","0","131","28","33","2"
"8","0","0","330","99","83","3"
"8","0","0","498","145","30","4"
"8","0","0","645","175","17","5"
"8","0","0","807","192","23","6"
"8","0","0","908","213","16","7"
"8","0","0","1010","226","14","8"
"8","0","0","1117","256","19","9"
"8","0","0","1237","269","14","10"
"8","0","0","1464","275","24","11"
"8","0","0","1634","299","4","12"
"8","0","0","1658","304","5","13"
"8","0","0","1732","312","5","14"
"8","0","0","1806","322","10","15"
"8","0","0","1822","328","2","16"
"8","0","0","1863","335","8","17"
"8","0","0","1908","341","13","18"
"8","0","0","1961","360","19","19"
"8","0","0","2051","390","27","20"
"8","0","0","2131","406","6","21"
"8","0","0","2233","427","23","22"
"8","0","0","2352","444","17","23"
"8","0","0","2430","461","24","24"
"8","0","0","2461","490","18","25"
"8","0","0","2505","515","22","26"
"8","0","0","2575","525","6","27"
"8","0","0","2640","528","2","28"
"8","0","0","2689","531","6","29"
"8","0","0","2707","548","10","30"
"8","0","0","2715","559","4","31"
"8","0","0","2720","568","0","32"
"8","0","0","2725","570","3","33"
"8","0","0","2733","575","4","34"
"8","0","0","2738","579","0","35"
"8","0","0","2749","585","5","36"
"8","0","0","2771","593","15","37"
"8","0","0","2789","606","3","38"
"8","0","0","2797","623","9","39"
"8","0","0","2801","631","0","40"
"8","0","0","2804","636","1","42"
"8","0","0","2805","638","0","43"
"8","0","0","2807","657","0","52"
"8","0","0","2809","664","0","53"
