owner,Gender,isGenderNeutral,totalCommit,revExp,review_count,tenure
5150,0,1,142,366,18,15
5150,0,1,149,392,14,16
5153,0,0,0,0,0,1
5153,0,0,3,1,1,2
5153,0,0,13,4,6,3
5153,0,0,38,10,5,4
5153,0,0,70,21,12,5
5153,0,0,90,30,9,6
5153,0,0,97,37,0,7
5153,0,0,100,41,2,8
5153,0,0,127,44,4,9
5153,0,0,158,48,1,10
5153,0,0,185,50,3,11
5153,0,0,210,54,2,12
5153,0,0,218,57,2,13
5153,0,0,221,61,0,14
5153,0,0,223,69,0,15
5153,0,0,227,74,1,16
5153,0,0,232,74,0,42
5153,0,0,233,74,0,43
5153,0,0,234,75,0,46
5153,0,0,236,77,0,58
5153,0,0,237,77,0,66
5153,0,0,238,78,0,74
5153,0,0,239,80,0,77
5167,0,0,12,3,12,1
5167,0,0,35,31,37,2
5167,0,0,62,70,35,3
5167,0,0,95,99,16,4
5167,0,0,141,119,31,5
5167,0,0,188,167,17,6
5167,0,0,215,186,24,7
5167,0,0,246,211,28,8
5167,0,0,273,230,7,9
5167,0,0,289,239,5,10
5167,0,0,326,245,8,11
5167,0,0,386,258,8,12
5167,0,0,430,266,5,13
5167,0,0,453,276,12,14
5167,0,0,482,298,13,15
5167,0,0,503,302,1,16
5167,0,0,507,312,0,32
5167,0,0,513,314,0,34
5167,0,0,521,315,0,35
5167,0,0,523,315,0,36
5167,0,0,524,318,0,38
5167,0,0,525,323,0,40
5167,0,0,528,324,0,41
5167,0,0,539,331,6,42
5167,0,0,552,339,13,43
5167,0,0,569,356,16,44
5167,0,0,586,373,8,45
5167,0,0,600,380,1,46
5167,0,0,619,389,13,47
5167,0,0,644,416,16,48
5167,0,0,663,434,17,49
5167,0,0,673,450,19,50
5167,0,0,683,470,8,51
5167,0,0,692,486,7,52
5167,0,0,702,494,15,53
5167,0,0,719,510,21,54
5167,0,0,735,549,4,55
5167,0,0,743,556,4,56
5167,0,0,747,563,8,57
5167,0,0,752,584,1,58
5167,0,0,755,622,0,59
5167,0,0,770,631,30,60
5167,0,0,789,672,12,61
5167,0,0,798,688,12,62
5167,0,0,803,727,19,64
5167,0,0,811,762,23,65
5167,0,0,824,789,12,66
5167,0,0,836,833,26,67
5167,0,0,842,841,0,68
5167,0,0,846,883,31,69
5167,0,0,851,921,25,70
5167,0,0,859,954,11,71
5167,0,0,870,977,20,72
5167,0,0,879,1005,18,73
5167,0,0,887,1018,9,74
5167,0,0,893,1044,12,75
5167,0,0,899,1060,0,76
5167,0,0,910,1068,1,77
5167,0,0,908,1052,56,78
5167,0,0,924,1084,9,81
5167,0,0,930,1088,0,82
5167,0,0,935,1122,1,84
5167,0,0,940,1128,5,85
5167,0,0,949,1140,11,86
